transaction_id,customer_id,product_id,product_price,emi_duration_months,monthly_emi,interest_rate,customer_income,customer_credit_score,existing_emi,max_affordable_emi,affordability_ratio,affordability_score,risk_level,approved,transaction_date,category,rating,num_reviews,original_price,age,employment_type,city_tier,account_age_months,emi_to_income_ratio,total_emi_burden,total_emi_to_income_ratio,emi_coverage,price_to_income_ratio,remaining_income,remaining_income_percent,credit_category,credit_score_normalized,popularity_score,quality_score,price_category,duration_category,monthly_interest,age_category,financial_health_score,affordability_quality,income_age_ratio,risk_numeric,risk_income_product,category_Fashion,category_Furniture,category_Home Appliances,category_Kitchen Appliances,category_Laptops,category_Mobile Phones,category_Sports Equipment,employment_type_Salaried,employment_type_Self-Employed,city_tier_Tier 2,city_tier_Tier 3,credit_category_Fair,credit_category_Good,credit_category_Excellent,price_category_Mid-Range,price_category_Premium,price_category_Luxury,duration_category_Medium,duration_category_Long,duration_category_Very Long,age_category_Mid-Career,age_category_Experienced,age_category_Senior
T00011,C0339,RT0396,-0.42080810683289993,-0.30984204365777773,-0.29701975291832855,-0.5668805297810751,1.9742250163356505,1.3647368500361459,-0.6202841964052398,2.578748791461766,-0.24387238253412022,1.0,Low,True,2025-08-21,Sports Equipment,0.4091583531159023,-0.6803283281126848,1643.42,0.49743932010613123,Business,Tier 1,-0.6695138118022841,-0.22736816700284362,-0.6843687463912723,-0.8769470236953631,0.46431588411245867,-0.37722893235021965,2.7414690284689023,0.8769470236953627,Excellent,1.3647368500361459,-0.6803283281126848,-0.355947461071037,Budget,Medium,-0.3889294688023373,Experienced,1.6725019966102495,-0.23316755316796575,1.1433726138570695,0,-0.1048794527577869,-0.4396787718714284,-0.4356236853534574,-0.33518211807957693,-0.3202121678115206,-0.34251778896020846,-0.36224538569457804,2.385154756132679,-1.2896184883675021,-0.5511632832454589,-0.7337993857053428,-0.555788200270759,-0.5132483596771719,-0.9435884527917697,1.5329982883531876,-0.48982201304528183,-0.3296171265436078,-0.24124895481858194,1.5477679860172513,-0.6050786879235089,-0.41181384541422816,-0.7201408788185005,1.3493978179491906,-0.4034732923929645
T00012,C0455,RT0165,-0.22702659830472532,-1.1502815834166686,0.10777170375461692,0.9233416831029276,0.07505276519288004,1.3647368500361459,0.7552934139637929,-0.42270654498131305,0.07361030525894402,1.0,Low,True,2026-01-14,Mobile Phones,0.4091583531159023,-0.48360614467471524,8296.81,0.7221944630435001,Salaried,Tier 1,0.5936914214896873,0.003349471494835749,0.688914602696243,0.5109860412740224,-0.4639380847094848,-0.24041629105639778,-0.35301189942826955,-0.5109860412740225,Excellent,1.3647368500361459,-0.48360614467471524,-0.19325603477002853,Budget,Short,-0.11958867802751151,Experienced,-0.16426793482176122,-0.10217151391850218,-0.3090733371529646,0,-0.1048794527577869,-0.4396787718714284,-0.4356236853534574,-0.33518211807957693,-0.3202121678115206,-0.34251778896020846,2.7605596633966116,-0.419260007103863,0.775423126312245,-0.5511632832454589,-0.7337993857053428,-0.555788200270759,-0.5132483596771719,-0.9435884527917697,1.5329982883531876,-0.48982201304528183,-0.3296171265436078,-0.24124895481858194,-0.646091668153197,-0.6050786879235089,-0.41181384541422816,-0.7201408788185005,1.3493978179491906,-0.4034732923929645
T00013,C0197,RT0387,-0.44181343065809137,-1.1502815834166686,-0.28547700520660035,-0.5668805297810751,3.062115587310974,-2.719296133798881,0.9721833942951322,3.686907126819483,-0.24260793107261447,1.0,Low,True,2025-09-17,Sports Equipment,-0.6089650760994065,-1.0557676137926064,585.87,-1.1882242519241348,Salaried,Tier 1,-1.6018795792320726,-0.22581804614961953,0.6454678575100503,-0.46179649857021154,0.23232689164862955,-0.38547754219780445,3.1604685685326306,0.46179649857021177,Poor,-2.719296133798881,-1.0557676137926064,-1.1807580643143292,Budget,Short,-0.40124968749462964,Young,-0.5041993410076946,-0.8972893487192923,4.141054282770532,0,-0.1048794527577869,-0.4396787718714284,-0.4356236853534574,-0.33518211807957693,-0.3202121678115206,-0.34251778896020846,-0.36224538569457804,2.385154756132679,0.775423126312245,-0.5511632832454589,-0.7337993857053428,-0.555788200270759,-0.5132483596771719,-0.9435884527917697,-0.6523164491424468,-0.48982201304528183,-0.3296171265436078,-0.24124895481858194,-0.646091668153197,-0.6050786879235089,-0.41181384541422816,-0.7201408788185005,-0.7410713035832504,-0.4034732923929645
T00014,C0113,RT0321,-0.443292678814795,1.9313300623659315,-0.3116153245170317,1.8174750108333295,0.7466138898878283,-0.18303361199050439,0.041454171313651166,0.42425491941441557,-0.2467173983225081,1.0,Low,True,2025-07-01,Fashion,-1.1180267907070598,-0.8290369616946076,652.0,1.284082320386922,Salaried,Tier 1,0.08239406515722275,-0.23125603092067692,-0.14279465109538944,-0.4227760912295749,2.4900746405162115,-0.38263401504485195,0.9625702868726306,0.42277609122957543,Good,-0.18303361199050405,-0.8290369616946076,-1.2504083779831714,Budget,Very Long,-0.3963035042252638,Senior,0.45474436430764303,-0.9533704553304065,-0.04617521514854735,0,-0.1048794527577869,2.27438772116208,-0.4356236853534574,-0.33518211807957693,-0.3202121678115206,-0.34251778896020846,-0.36224538569457804,-0.419260007103863,0.775423126312245,-0.5511632832454589,-0.7337993857053428,-0.555788200270759,-0.5132483596771719,1.0597840584434104,-0.6523164491424468,-0.48982201304528183,-0.3296171265436078,-0.24124895481858194,-0.646091668153197,-0.6050786879235089,2.428281640201139,-0.7201408788185005,-0.7410713035832504,2.4784787961282104
T00015,C0128,RT0294,1.5652008833942503,-0.5899885569107414,0.9812801472838655,1.8174750108333295,-0.9625921957717745,-0.6902861163521797,-0.7504810795535918,-0.6842723002253308,0.9709493591075119,0.8644,Low,False,2025-03-26,Fashion,0.9182200677235568,-0.545623646572109,75975.56,-0.9634691089867661,Salaried,Tier 1,-0.6093611816455236,1.2171511951514031,-0.0654824043260567,0.8465452162517522,-0.47290453284846623,2.232260708162014,-1.0813989645608681,-0.8465452162517522,Good,-0.6902861163521794,-0.545623646572109,0.012613879903387604,Luxury,Medium,2.214140221753806,Mid-Career,-1.4271730812996255,-0.6605671042450563,-0.6296659292818214,0,-0.1048794527577869,2.27438772116208,-0.4356236853534574,-0.33518211807957693,-0.3202121678115206,-0.34251778896020846,-0.36224538569457804,-0.419260007103863,0.775423126312245,-0.5511632832454589,-0.7337993857053428,-0.555788200270759,-0.5132483596771719,1.0597840584434104,-0.6523164491424468,-0.48982201304528183,-0.3296171265436078,4.145095678246544,1.5477679860172513,-0.6050786879235089,-0.41181384541422816,1.3886171850716913,-0.7410713035832504,-0.4034732923929645
T00016,C0375,RT0396,-0.42080810683289993,0.8107440093540768,-0.30528471514891947,-0.5668805297810751,-0.9722523628340657,0.10310882636736374,-0.2514747186262768,-1.0792969205646235,-0.23481048039332914,1.0,Low,True,2025-10-27,Sports Equipment,0.4091583531159023,-0.6803283281126848,1643.42,-0.5139588231120285,Self-Employed,Tier 3,0.6839203667248283,-0.22212498676462544,-0.3826050777199001,0.3169985760948947,-0.1816729295983993,-0.34135852611083856,-0.8898568610305222,-0.3169985760948947,Good,0.10310882636736352,-0.6803283281126848,-0.355947461071037,Budget,Long,-0.3895100421434061,Mid-Career,-0.4102479423614553,-0.23316755316796575,-0.7824716193619742,0,-0.1048794527577869,-0.4396787718714284,-0.4356236853534574,-0.33518211807957693,-0.3202121678115206,-0.34251778896020846,-0.36224538569457804,2.385154756132679,-1.2896184883675021,1.8143443701685278,-0.7337993857053428,1.7992465466392369,-0.5132483596771719,1.0597840584434104,-0.6523164491424468,-0.48982201304528183,-0.3296171265436078,-0.24124895481858194,-0.646091668153197,1.652677610298539,-0.41181384541422816,1.3886171850716913,-0.7410713035832504,-0.4034732923929645
T00017,C0009,RT0028,-0.44003833287004707,-1.1502815834166686,-0.2821501083915264,0.02920835537252589,-0.23531609087982375,-2.8103414550945662,0.9719871186767131,-0.6391296921048912,-0.218899466169382,1.0,Low,True,2025-08-11,Electronics,-0.09990336149175211,-1.2958353630728405,630.53,1.6212150347929755,Salaried,Tier 2,0.8643782571951099,-0.21124223539386497,0.6471970408519347,0.7547920997178938,-0.3418042676824268,-0.3762170511602784,-0.6885103937060001,-0.7547920997178936,Poor,-2.810341455094566,-1.2958353630728405,-1.122137677852334,Budget,Short,-0.3967257393824048,Senior,-2.150491887872367,-0.8500893295149204,-0.7191231618025923,0,-0.1048794527577869,-0.4396787718714284,-0.4356236853534574,-0.33518211807957693,-0.3202121678115206,-0.34251778896020846,-0.36224538569457804,-0.419260007103863,0.775423126312245,-0.5511632832454589,1.3627702877384937,-0.555788200270759,-0.5132483596771719,-0.9435884527917697,-0.6523164491424468,-0.48982201304528183,-0.3296171265436078,-0.24124895481858194,-0.646091668153197,-0.6050786879235089,-0.41181384541422816,-0.7201408788185005,-0.7410713035832504,2.4784787961282104
T00018,C0147,RT0319,0.62399167078839,-1.1502815834166686,1.6746767341913225,1.8174750108333295,-0.8180743976816642,0.06408940295492717,-0.6731051100692542,-0.5371915159804288,1.4051830651796051,0.6374,Medium,True,2026-02-28,Fashion,-0.6089650760994065,1.254217618170535,47486.01,0.49743932010613123,Salaried,Tier 3,1.2252940381356732,1.7200912312619223,0.39320532843556505,1.2955492749745798,-0.473748773946227,0.8404737193955477,-1.206109111986434,-1.2955492749745794,Good,0.0640894029549275,1.2542176181705347,0.7296253279117499,Premium,Short,1.2475032020057093,Experienced,-1.7207947788660711,-1.5048514169128335,-0.8866546500805531,1,0.6230353138881235,2.27438772116208,-0.4356236853534574,-0.33518211807957693,-0.3202121678115206,-0.34251778896020846,-0.36224538569457804,-0.419260007103863,0.775423126312245,-0.5511632832454589,-0.7337993857053428,1.7992465466392369,-0.5132483596771719,1.0597840584434104,-0.6523164491424468,-0.48982201304528183,3.0338229402279002,-0.24124895481858194,-0.646091668153197,-0.6050786879235089,-0.41181384541422816,-0.7201408788185005,1.3493978179491906,-0.4034732923929645
T00019,C0193,RT0206,2.9146302218655635,0.8107440093540768,0.5611897179713152,0.9233416831029276,-0.22699919125832946,-0.9244026568267991,0.032415733305242986,-0.36647218554311195,0.39288429928914126,1.1958,Low,True,2025-10-23,Mobile Phones,2.4454052115465177,-0.23086815307135766,129534.09,0.160306605700078,Salaried,Tier 1,-0.39882697609686163,0.3400329923127201,0.3461308124654081,0.44483393482934813,-0.4700057951276823,2.1646437046322786,-0.4862591564316243,-0.44483393482934835,Fair,-0.9244026568267987,-0.23086815307135772,1.0443973905407797,Luxury,Long,3.102110810439323,Experienced,-0.9888389186241938,2.1026788623507557,-0.3526071119485661,0,-0.1048794527577869,-0.4396787718714284,-0.4356236853534574,-0.33518211807957693,-0.3202121678115206,-0.34251778896020846,2.7605596633966116,-0.419260007103863,0.775423126312245,-0.5511632832454589,-0.7337993857053428,-0.555788200270759,1.9483744685107027,-0.9435884527917697,-0.6523164491424468,-0.48982201304528183,-0.3296171265436078,4.145095678246544,-0.646091668153197,1.652677610298539,-0.41181384541422816,-0.7201408788185005,1.3493978179491906,-0.4034732923929645
T00020,C0266,RT0079,-0.30853169249093826,-0.870135070163705,-0.17732275822170215,-0.5668805297810751,-0.7259494621142027,1.234672105328024,0.1669436928069942,-0.8712162333577015,-0.09308654574956167,1.0,Low,True,2025-10-18,Home Appliances,-0.6089650760994065,-0.30555589729187493,6909.66,0.8345720345121844,Self-Employed,Tier 2,-1.5116506339969318,-0.10761850006770408,0.03786490982059201,0.6260807730870581,-0.45083398701843586,-0.23230059574940148,-0.8713488408333927,-0.6260807730870581,Excellent,1.2346721053280239,-0.3055558972918751,-0.5603246589291273,Budget,Short,-0.30316295250807507,Experienced,-0.3684073428745505,-0.39772818208998184,-0.8841441462450955,0,-0.1048794527577869,-0.4396787718714284,-0.4356236853534574,2.9834527143914817,-0.3202121678115206,-0.34251778896020846,-0.36224538569457804,-0.419260007103863,-1.2896184883675021,1.8143443701685278,1.3627702877384937,-0.555788200270759,-0.5132483596771719,-0.9435884527917697,1.5329982883531876,-0.48982201304528183,-0.3296171265436078,-0.24124895481858194,-0.646091668153197,-0.6050786879235089,-0.41181384541422816,-0.7201408788185005,1.3493978179491906,-0.4034732923929645
T00021,C0045,RT0336,-0.07345105467575516,0.8107440093540768,-0.21945394579316774,-0.5668805297810751,-0.09229465321089517,0.6493807541414756,-0.5650374896008763,0.2616699603244052,-0.19972195233654508,1.0,Low,True,2025-07-09,Sports Equipment,-0.09990336149175211,-0.27954855778651627,14761.36,0.49743932010613123,Self-Employed,Tier 2,1.195217723057293,-0.17474220670833068,-0.5943430823365573,-0.5395119573558285,-0.39502946808306316,-0.11920367605430998,0.272408887691452,0.5395119573558281,Excellent,0.6493807541414757,-0.2795485577865164,-0.2816572246905132,Mid-Range,Long,-0.15167854997022645,Experienced,0.9409093043488743,-0.17335046912108074,-0.3590061244628752,0,-0.1048794527577869,-0.4396787718714284,-0.4356236853534574,-0.33518211807957693,-0.3202121678115206,-0.34251778896020846,-0.36224538569457804,2.385154756132679,-1.2896184883675021,1.8143443701685278,1.3627702877384937,-0.555788200270759,-0.5132483596771719,-0.9435884527917697,1.5329982883531876,2.0415578993334353,-0.3296171265436078,-0.24124895481858194,-0.646091668153197,1.652677610298539,-0.41181384541422816,-0.7201408788185005,1.3493978179491906,-0.4034732923929645
T00022,C0457,RT0344,-0.19155422750697243,0.25045098284814954,-0.22880569431668288,-0.5668805297810751,0.32215372480404025,-0.1700271375196922,0.3968312397812582,-0.1148300480570971,-0.1947695174456476,1.0,Low,True,2025-12-19,Sports Equipment,0.9182200677235568,1.4902842382960984,11535.9,0.04792903423139359,Salaried,Tier 2,1.4057519286059548,-0.18971945804675416,0.19960888099564586,-0.035413448605523694,-0.40260792945393853,-0.2358175667707628,0.2482717000610941,0.03541344860552371,Good,-0.17002713751969178,1.4902842382960981,1.6963322680287398,Budget,Long,-0.23161168650422567,Experienced,-0.05270310786818822,1.4192890148052566,0.12963290812202521,0,-0.1048794527577869,-0.4396787718714284,-0.4356236853534574,-0.33518211807957693,-0.3202121678115206,-0.34251778896020846,-0.36224538569457804,2.385154756132679,0.775423126312245,-0.5511632832454589,1.3627702877384937,-0.555788200270759,-0.5132483596771719,1.0597840584434104,-0.6523164491424468,-0.48982201304528183,-0.3296171265436078,-0.24124895481858194,-0.646091668153197,1.652677610298539,-0.41181384541422816,-0.7201408788185005,1.3493978179491906,-0.4034732923929645
T00023,C0190,RT0437,-0.41370771568072257,0.25045098284814954,-0.30035773938945276,-0.8649249723578759,0.5899814985660291,0.8704908201452828,1.5828131091316853,0.13107231305768885,-0.2405005119701049,1.0,Low,True,2025-12-27,Kitchen Appliances,0.9182200677235568,-0.0834932292076584,1838.27,-1.4129793948615037,Business,Tier 3,-0.24844540070496027,-0.22614876582828214,1.144410690123339,0.49993602858953146,0.036905552342426276,-0.3668744306787131,-0.04343708121691363,-0.4999360285895312,Excellent,0.8704908201452827,-0.08349322920765856,0.3948008576206725,Budget,Long,-0.38761249724077856,Young,-0.3465785833502021,0.3713207008095481,1.5270935213750647,0,-0.1048794527577869,-0.4396787718714284,-0.4356236853534574,-0.33518211807957693,3.122929421559669,-0.34251778896020846,-0.36224538569457804,-0.419260007103863,-1.2896184883675021,-0.5511632832454589,-0.7337993857053428,1.7992465466392369,-0.5132483596771719,-0.9435884527917697,1.5329982883531876,-0.48982201304528183,-0.3296171265436078,-0.24124895481858194,-0.646091668153197,1.652677610298539,-0.41181384541422816,-0.7201408788185005,-0.7410713035832504,-0.4034732923929645
