account_age_months,affordability_quality,affordability_ratio,age,age_category_Senior,age_category_Young,category_Laptops,credit_category_Fair,customer_credit_score,customer_income,emi_coverage,emi_duration_months,employment_type_Self-Employed,existing_emi,financial_health_score,income_age_ratio,interest_rate,max_affordable_emi,monthly_emi,monthly_interest,num_reviews,price_category_Budget,price_category_Luxury,price_category_Premium,price_to_income_ratio,quality_score,rating,remaining_income,risk_income_product,total_emi_burden,total_emi_to_income_ratio,risk_level_encoded,affordability_score,split
-1.6029684583956896,-0.9231815612250422,-0.3285402569990655,-1.2166905528798366,0.0,1.0,0.0,0.0,-2.7026818138056505,3.0093430033253714,0.22675554002137227,-1.1619793065717574,0.0,0.9741064914966534,-0.5146272994888476,4.0850929828945155,-0.5720994839069631,3.7021868102317264,-0.3078391821885954,-0.4055669982707616,-1.0758327825738097,1.0,0.0,0.0,-0.41933059144504264,-1.213489579291698,-0.6260855849204636,3.184907196405451,-0.11128298284254814,0.6715992348345594,-0.5809626511566556,0,1.0,train
0.0682280912802988,-0.9797744676794773,-0.3345181839860887,1.2795213408877355,1.0,0.0,0.0,0.0,-0.18524915515977766,0.7327796162484818,2.482357838171504,1.9188938172099437,0.0,0.0458211146075836,0.4473432181933228,-0.04106135759165778,1.8054568128492465,0.42753152266058364,-0.33709831808237223,-0.40055122653521236,-0.8489081073254141,1.0,0.0,0.0,-0.4161903856681542,-1.2838494181721516,-1.1416475694149246,0.964595380219306,-0.11128298284254814,-0.13645055000751694,-0.5297666933508238,0,1.0,test
-0.6181562059080535,-0.6842989740800985,1.4367875663226128,-0.9897621989009664,0.0,0.0,0.0,0.0,-0.6887356868889523,-0.9476838443967718,-0.4778057302184932,-0.6018205567932663,0.0,-0.7440347260289643,-1.4405143164579102,-0.6160412444000768,1.8054568128492465,-0.6850738947881148,1.1101639889005512,2.246619156151905,-0.5652522632649198,0.0,1.0,0.0,2.4715286597586954,-0.007960798490613104,0.920600368562923,-1.1002176817625056,-0.11128298284254814,-0.057197580742062624,1.1356213568703062,0,0.8644,test
0.6650840018788661,-0.2529989467732232,-0.317197523741637,-0.535905490943226,0.0,0.0,0.0,0.0,0.09876888837975671,-0.9571815626111582,-0.18685087314277213,0.7985763176529614,1.0,-0.24633862238715062,-0.4203793524073587,-0.7666181023651216,-0.5720994839069631,-1.081551784395503,-0.3300118578707514,-0.39366218639233136,-0.7000722173830842,1.0,0.0,0.0,-0.37060842994112575,-0.38027666043805264,0.4050383840684608,-0.9067222869508882,-0.11128298284254814,-0.3822807924982418,0.440840105382528,0,1.0,train
0.8441407750584363,-0.8755507915613212,-0.2940522166893167,1.6199138718560409,1.0,0.0,0.0,0.0,-2.7930511912955023,-0.2326378763737398,-0.3468300445844672,-1.1619793065717574,0.0,0.9739107312455304,-2.1661162083637757,-0.7041936488567463,0.022289590282089076,-0.6397652100190685,-0.30411506646176767,-0.4009794021711739,-1.3161059681309342,1.0,0.0,0.0,-0.4091039096204402,-1.1542720290853015,-0.11052360042600137,-0.7033225462630114,-0.11128298284254814,0.6733718248183634,1.0152384853740106,0,1.0,train
1.2022543214175767,-1.5362882805515472,2.0684551846180574,0.48527210196168985,0.0,0.0,0.0,0.0,0.0600391551698202,-0.8055963096395939,-0.4786491690664589,-1.1619793065717574,0.0,-0.6668619251526403,-1.7350628023023729,-0.8692815137253309,1.8054568128492465,-0.5374520101341119,1.8863495088513182,1.2663824002239896,1.236129202898078,0.0,0.0,1.0,0.934529958063638,0.7163548190552321,-0.6260855849204636,-1.226199587402911,0.7407055911311152,0.41300431230934376,1.7247282988955301,1,0.6374,train
-0.40925663719855504,2.1041645557597417,0.5958925034813582,0.14487957099338458,0.0,0.0,0.0,1.0,-0.9211140861485713,-0.22446083673116102,-0.4749097470565061,0.7985763176529614,0.0,0.036806409120797114,-1.0007965947090551,-0.3430236220610803,0.9138732015656678,-0.36610461465066885,0.6399163492971266,3.1470827132369856,-0.25022741997891207,0.0,1.0,0.0,2.396856854750787,1.0343334532355137,2.4672863220463075,-0.4990088090415584,-0.11128298284254814,0.36474811328178075,0.608563972914959,0,1.1958,train
-1.5134400718059045,-0.4190613667473151,-0.11103568277891605,0.8256646329299951,0.0,0.0,0.0,0.0,1.2219311514679154,-0.7150205801624354,-0.4557561571780091,-0.8818999316825118,1.0,0.1709811341693577,-0.3784066871451006,-0.8668076282355032,-0.5720994839069631,-0.8727055821993069,-0.18677172668630745,-0.30610026883820024,-0.32497907770779527,1.0,0.0,0.0,-0.2501719703909174,-0.5867358413759078,-0.6260855849204636,-0.888025527286987,-0.11128298284254814,0.04874399842545085,0.84636532139598,0,1.0,train
1.1724115258876482,-0.19263596810882644,-0.26615522408320874,0.48527210196168985,0.0,0.0,0.0,0.0,0.6409851533188677,-0.09202153870206797,-0.4000046671273942,0.7985763176529614,1.0,-0.5590780613617974,0.9350426904961255,-0.3493292982304576,-0.5720994839069631,0.26434842433485395,-0.23393321889547775,-0.1524846134435046,-0.2989494826057734,0.0,0.0,0.0,-0.125275114665078,-0.305229632122044,-0.11052360042600137,0.2673959135905854,-0.11128298284254814,-0.5993339279772767,-0.6829276899661243,0,1.0,train
1.3813110945971467,1.4145380478122604,-0.25895105566295007,0.031415394003949486,0.0,0.0,0.0,0.0,-0.17233924408979884,0.3154573261470566,-0.40757592697835066,0.23841756787447035,0.0,0.400265057909823,-0.0617059624830035,0.13218241882090995,-0.5720994839069631,-0.11353670250116037,-0.24440153086474647,-0.2335423391942205,1.4723978353625837,1.0,0.0,0.0,-0.2540558836171234,1.6929095676044152,0.920600368562923,0.24301258186300914,-0.11128298284254814,0.21454813052698782,-0.021535158651196044,0,1.0,test
-0.2600426595489132,0.3570059065078734,-0.32547465341597676,-1.4436189068587069,0.0,1.0,0.0,0.0,0.860453641508508,0.578781211621813,0.03151990208629421,0.23841756787447035,0.0,1.5831328559648434,-0.356509027268297,1.509259595483447,-0.8692940210014897,0.13327031702214023,-0.32449661981816363,-0.3917379446950044,-0.10272638106745505,1.0,0.0,0.0,-0.3987865293988285,0.3781195040655141,0.920600368562923,-0.05167096166642372,-0.11128298284254814,1.1830667271233102,0.6808595910137858,0,1.0,test
1.5305250722467887,-0.17154144379341835,0.9196202418555343,0.031415394003949486,0.0,0.0,0.0,1.0,-0.7532852422388464,0.5917986353387854,-0.47648351396937566,-1.1619793065717574,0.0,0.07992557868854783,-0.7944217009653407,0.3559139771646907,-0.5720994839069631,0.4204289005789994,1.7025963187243123,0.4493621188614143,-1.2159921408154655,0.0,0.0,1.0,0.14856313942711716,-0.8109261176904128,0.4050383840684608,0.10761709409016856,-0.11128298284254814,0.9550926268821512,0.47139769864309705,0,1.0902,train
1.1724115258876482,-0.3406426698285573,-0.3316058605821543,0.3718079249722548,0.0,0.0,0.0,0.0,-0.5983663093991004,-0.30711492249543626,0.6819902279962442,-0.32174118190402073,0.0,-0.2649228676636295,0.06645811768385643,-0.4750910143930712,-0.8692940210014897,0.03730185194385622,-0.3336419840101878,-0.41130149339524624,-0.20817961250641528,1.0,0.0,0.0,-0.4129553215181235,-0.4892408154778958,-0.6260855849204636,-0.11610189564955659,-0.11128298284254814,-0.4000436405381337,-0.3177540852188078,0,1.0,train
1.1425687303577199,0.6606251767037207,-0.2998768634971854,-0.4224413139537909,0.0,0.0,0.0,0.0,-0.15942933301981999,-0.7387957077165298,-0.32560049293489984,-1.1619793065717574,1.0,-0.5187546942755515,0.21609169271182957,-0.5973068774609033,-0.5720994839069631,-0.4421322585896773,-0.303753295219733,-0.4038542957269155,0.8163185536885464,1.0,0.0,0.0,-0.4026732582015489,0.7555979597652669,0.14725739182122857,-0.5068662684133257,-0.11128298284254814,-0.6012626241139015,-0.29094469193320305,0,1.0,train
0.30697045551972574,1.4105050862564381,-0.21603260549970704,-0.1955129599749207,0.0,0.0,0.0,0.0,0.3569671097793334,-0.6631368484905025,-0.4337214408321961,0.7985763176529614,1.0,-0.5652612732715704,0.47221476649629396,-0.5981251073508379,0.9138732015656678,-0.28435721601686703,-0.20646520532746096,0.06740651360323502,1.4663910057236558,0.0,0.0,0.0,0.0907466254518081,1.6878955377010885,0.920600368562923,-0.42305627926479417,-0.11128298284254814,-0.5903074822650654,-0.33855085979655997,0,1.0,train
-0.7076845924978387,-1.3057453070313692,0.24288825088868446,0.14487957099338458,0.0,0.0,1.0,0.0,1.8545167938968783,-0.09815929525582602,-0.4711881213954322,-0.8818999316825118,0.0,0.5719219225324772,-0.03463352299211156,-0.2435310027450679,0.022289590282089076,-0.46818364477218727,0.22555172625741465,0.0795712892606433,-0.867596021757635,0.0,0.0,0.0,0.0026027948363208982,-1.6891167418250075,-1.914990546156618,-0.49958340431457715,-0.11128298284254814,0.6059376616200134,0.7583766160856686,0,1.0,test
-0.3197282506087699,-0.8096133638130993,-0.33099273986553657,0.48527210196168985,0.0,0.0,0.0,0.0,1.8545167938968783,-0.10545701545224861,0.5417552877656154,0.7985763176529614,0.0,-0.8126200330162558,1.7412798090078094,-0.35911917055639203,1.8054568128492465,0.8035891760049007,-0.3296181656367725,-0.37392023117710554,-1.3735045624584694,1.0,0.0,0.0,-0.39622522742841465,-1.0722944972140283,0.14725739182122857,0.4191717328699394,-0.11128298284254814,-0.8657129129274624,-0.9967592975133719,0,1.0,train
-0.9165841612073372,0.5763153685345324,-0.20285051009242525,-0.08204878298548561,0.0,0.0,0.0,0.0,0.6926247975987831,-0.2746252585417812,-0.43839850847355405,1.9188938172099437,0.0,-1.0469082809663626,1.3738870124615463,-0.30646774447421044,-1.1664885580960158,0.10634395868299958,-0.1536093628331269,0.12891215964395786,0.846352701883187,0.0,0.0,1.0,0.4317245671914359,0.6507787361121732,-0.11052360042600137,0.2846704480751706,-0.11128298284254814,-0.9741309453240425,-1.0960856853755034,0,1.0,train
-0.7375273880277671,0.5080717296603264,0.522164737308073,-1.5570830838481418,0.0,1.0,0.0,0.0,0.6151653311789101,-0.8848753818918705,-0.4743853967089103,-0.8818999316825118,0.0,-0.4597140514659312,-0.19013754159568821,-0.2833385130792193,-0.5720994839069631,-1.0769300960238595,0.1160733642193264,-0.08255435689878822,0.10751265629502896,0.0,0.0,0.0,0.1741621062249818,-0.7452831810153109,-1.657209553909387,-0.8516141176102303,-0.11128298284254814,-0.33216332780243224,0.4188124009015562,0,1.2199,train
0.9336691616482213,-0.12080742911017484,-0.11118896295807051,-0.08204878298548561,0.0,0.0,0.0,0.0,0.7184446197387407,0.42646424445623604,-0.45573482397237913,-1.1619793065717574,0.0,-0.25395272276231273,0.7050868685841156,0.2773662221011958,0.9138732015656678,1.0656045723266394,0.1323619370530945,-0.11994326511042874,-0.5031816903293294,1.0,0.0,0.0,-0.28353916323874945,-0.21592790249569,0.4050383840684608,0.604570981316945,-0.11128298284254814,-0.147946983013471,-0.4248341952803413,0,1.0,train
-1.3343832986263344,0.6478272453665793,-0.324861532699359,0.5987362789511249,0.0,0.0,0.0,0.0,0.5635256868989947,1.038916793542252,0.007418797157491663,0.7985763176529614,0.0,1.1510164364491602,0.12652838692053403,0.4213592311745575,0.022289590282089076,0.6433173774408363,-0.31937152722267204,-0.3573437172705951,0.33043277845080565,1.0,0.0,0.0,-0.3881680240370078,0.7396867715387113,0.920600368562923,0.7309406077798737,-0.11128298284254814,0.8166837390430745,0.08529928921402817,0,1.0,train
-1.2746977075664776,0.051068430262159764,-0.3348247443443976,0.48527210196168985,0.0,0.0,0.0,0.0,-0.6112762204690793,0.3783012333342157,2.832280337672584,1.9188938172099437,1.0,-0.24597197749692606,0.3770316355936311,-0.006624682992083116,1.8054568128492465,1.2624369163215725,-0.3363800957636269,-0.39624398353059936,0.21964014288835376,1.0,0.0,0.0,-0.4129506958880245,-0.0022410903045969243,-0.36830459267323246,0.6964055107322347,-0.11128298284254814,-0.385284681308732,-0.6298320366212965,0,1.0,train
1.1425687303577199,-0.9906485269855456,-0.2957382986600155,1.0525929869088653,0.0,0.0,0.0,0.0,0.8088139972285926,0.12609386841149517,-0.34112248600283246,-0.6018205567932663,1.0,-0.8572057821449043,1.3834806243783409,-0.35966527340113486,0.022289590282089076,0.14304215796129482,-0.2822864281372329,-0.34704456402702066,-1.6431444706947982,1.0,0.0,0.0,-0.3663455419218543,-1.29736872843001,0.14725739182122857,0.7052607981667721,-0.11128298284254814,-0.8791380420700412,-1.0593249714311168,0,1.0,train
-0.2003570684890565,-0.7399058638549175,-0.16468374548296985,0.8256646329299951,0.0,0.0,0.0,0.0,-0.1336095108798623,-0.4308348286890426,-0.44787699408338194,-0.32174118190402073,0.0,-0.6629845743223909,0.4782484804105184,-0.6741803529961086,0.9138732015656678,0.1625035639767743,-0.09317583152891896,0.07102306852841091,-0.8028557467602986,0.0,0.0,0.0,0.009359409322786595,-0.9856297759072019,-0.6260855849204636,-0.12911674055696024,-0.11128298284254814,-0.6147598022500897,-0.5397583396920114,0,1.0,test
-0.9165841612073372,0.6389188813966085,-0.3340583434486254,0.5987362789511249,0.0,0.0,0.0,1.0,-1.0502131968483597,0.5866285671650321,1.8661477962591249,0.7985763176529614,0.0,0.8095153822363476,-0.5301610246428254,0.0998337746401077,0.022289590282089076,0.5443189454910367,-0.3360679793979499,-0.40696621508113584,1.25081256423768,1.0,0.0,0.0,-0.4155743796454836,0.7286113365966971,-0.6260855849204636,0.37795048920566365,-0.11128298284254814,0.5163253402605715,0.09205454143608698,0,1.0,train
-1.3343832986263344,1.8100968919651246,-0.33329194255285316,-1.3301547298692717,0.0,1.0,0.0,0.0,1.1832014182579789,-0.8516146747132042,1.2658780060133277,-0.32174118190402073,0.0,-1.0541892644501114,1.6012474247418897,-0.36215131500812964,-1.1664885580960158,-0.5158909873883446,-0.3371639334547021,-0.416011425390823,1.2835164144940665,1.0,0.0,0.0,-0.41629759055754567,2.18469304871511,2.2095053297990774,-0.3429599104268875,-0.11128298284254814,-1.0759574185103955,-1.1255417212755232,0,1.0,train
0.7844551839985795,0.7579300832194446,-0.28960709149383795,-1.3301547298692717,0.0,1.0,0.0,1.0,-1.5278799064375765,-0.8915710280334987,-0.35973234470198245,0.23841756787447035,0.0,-1.1007239637031976,0.5398285825433335,-0.41067553250694305,0.022289590282089076,-0.6070526434036182,-0.2991495788259973,-0.3247743336280219,0.8056397454415631,1.0,0.0,0.0,-0.27153764012802223,0.8765735019957437,0.4050383840684608,-0.3782983929626374,-0.11128298284254814,-1.0959002104594993,-1.1555229982255126,0,1.0,test
-1.0061125477971222,-0.3406426698285573,-0.32225576965373354,0.71220045594056,0.0,0.0,0.0,1.0,-1.2309519518280634,-0.8771115398465745,-0.07977550665090763,-0.6018205567932663,0.0,-0.6393678845792032,-0.11875798452969841,-0.9591256973677112,-0.8692940210014897,-0.966183620198862,-0.33154229209563346,-0.41114347619626046,-0.20817961250641528,1.0,0.0,0.0,-0.4071679557214171,-0.4892408154778958,-0.6260855849204636,-0.5986612107176075,-0.11128298284254814,-0.718747745244729,-0.386467392754617,0,1.0,train
1.2619399124774333,0.9523427292414989,-0.3227156101911968,1.846842225834911,1.0,0.0,0.0,0.0,1.5317690171474074,6.186442149379282,-0.06727268338199482,-0.6018205567932663,1.0,2.5256903448639476,1.1548863450951103,2.8549106945308176,-1.1664885580960158,4.8720340770160355,-0.27304352758093464,-0.3628055052936042,1.25081256423768,1.0,0.0,0.0,-0.40656819527839466,1.1182794561058709,0.14725739182122857,6.147635692442851,-0.11128298284254814,2.014865892410195,-0.5456766190899758,0,1.0,train
0.6352412063489378,2.652992034434036,0.4616190665420695,-1.5570830838481418,0.0,1.0,0.0,0.0,0.860453641508508,-0.09858754470447836,-0.4738814376811521,-1.1619793065717574,0.0,-0.7794705761272331,0.3537902460105244,0.7583618476529731,-1.1664885580960158,0.8138420142959824,1.1872655981649756,0.10174467040865559,1.3255642219665633,0.0,0.0,0.0,0.16446253040745318,1.310565645850322,0.4050383840684608,-0.0883938287606729,-0.11128298284254814,-0.04730192858130544,-0.021129487772529425,0,1.2397,test
-1.6626540494555464,-1.038213574312801,0.09022119245086281,2.6410914647609567,1.0,0.0,0.0,0.0,-0.40471764334941784,-0.8394333570626484,-0.4676705982016108,-0.8818999316825118,0.0,-0.8814259758666912,0.33452942411805947,-1.1579627117593145,0.9138732015656678,-0.7651014114431501,-0.016203679620713105,-0.06450981224040948,-1.5583814302343681,0.0,0.0,0.0,-0.022180660079163757,-1.3565045685194628,-0.11052360042600137,-0.5267116364598675,-0.11128298284254814,-0.761228940322973,-0.5056189319860881,0,1.0,train
0.0682280912802988,-0.23821142106854323,-0.2911398932853823,0.25834374798281967,0.0,0.0,0.0,0.0,0.5764355979689736,-0.6602774822738201,-0.3554121072655075,-0.8818999316825118,1.0,-0.2989689281337614,0.2545603695703704,-0.7133720398458404,0.022289590282089076,-0.6047077813129725,-0.3004849403223313,-0.38429584435567316,-0.6780471753736811,1.0,0.0,0.0,-0.3811104889711231,-0.36189188412585616,0.4050383840684608,-0.5321001408641851,-0.11128298284254814,-0.4118504384396364,-0.03609676516018589,0,1.0,train
1.0828831392978633,-0.20940113866532442,-0.20867515690029395,1.3929855178771706,1.0,0.0,0.0,0.0,1.2735707957478306,0.8605581813324343,-0.43645078406139387,1.9188938172099437,0.0,1.3924591267262127,0.07877975198874577,0.0016788948869123715,-0.5720994839069631,0.27789704382351677,-0.14573551815354818,0.2806915022665691,-0.9463522325791369,0.0,0.0,1.0,0.09409521159603797,-0.32607314013498295,0.920600368562923,0.33012809478074057,-0.11128298284254814,1.113331614654686,0.4150798036612342,0,1.0,train
-1.2746977075664776,-0.6611585552538328,-0.3087671138881429,-1.5570830838481418,0.0,1.0,0.0,0.0,0.5377058647590371,2.2964460512430827,-0.2759100402984347,0.7985763176529614,0.0,-0.7609479791066327,1.4125958516002821,3.9313822644366745,-1.1664885580960158,2.932518264654009,-0.2440752273915387,-0.223508247058622,-1.4636070070423912,0.0,0.0,0.0,-0.30283519165873984,-0.8877261994244735,0.6628193763156908,3.243141583188977,-0.11128298284254814,-0.7770252203193426,-1.1959977608247387,0,1.0,train
1.560367867776717,-1.2117623658860697,-0.23136062341515098,-0.9897621989009664,0.0,0.0,0.0,0.0,0.0600391551698202,-0.9422947960627668,-0.42684882536991325,-1.1619793065717574,0.0,-0.4217268288129738,-0.13514926218141166,-0.6102237998528081,-0.8692940210014897,-1.0239033024301376,-0.28029136614071803,-0.3963612220975889,-1.505654814514888,1.0,0.0,0.0,-0.38191652687791516,-1.5722712745963807,-0.6260855849204636,-0.8107893272194361,-0.11128298284254814,-0.5061745792401338,0.143533055680923,0,1.0,train
-1.0061125477971222,-0.9136398729218604,-0.06106634437456883,1.3929855178771706,1.0,0.0,1.0,0.0,1.3510302621677037,1.7348425404332197,-0.46034685724269436,-0.6018205567932663,1.0,0.39609568902541253,0.8627305969211728,0.5325577273061528,0.022289590282089076,2.40856816564523,0.5083663947180391,0.6392223321073489,-1.372837136943033,0.0,0.0,1.0,0.053137294523025465,-1.20162675595005,-0.11052360042600137,1.699973122435231,-0.11128298284254814,0.6030815656169274,-0.3288710987250848,0,1.0,train
-1.6029684583956896,-0.6470163033980844,-0.3096867949630695,2.3006989337926513,1.0,0.0,0.0,0.0,0.9766428411383175,-1.17714737635603,-0.26856030352566806,0.23841756787447035,0.0,-1.0706731428333283,1.4139279752868823,-1.3039554941435907,-0.5720994839069631,-1.0978186718138074,-0.32639946561572847,-0.3925382253479324,-0.975718955258341,1.0,0.0,0.0,-0.3529608450818764,-0.8701436678968093,-0.11052360042600137,-0.7279323395520917,-0.11128298284254814,-1.0844287174897946,-1.022621979079747,0,1.0,train
0.6053984108190094,0.04089341762576795,-0.3240951318035868,-0.3089771369643558,0.0,0.0,0.0,1.0,-1.566609639647513,-0.9084096798240472,-0.02250489903068527,0.23841756787447035,1.0,-0.8642812714423915,0.12358943403418303,-0.7809470163785507,0.022289590282089076,-0.733208438999734,-0.33051195341121115,-0.39697799890653346,-0.10673093416007379,1.0,0.0,0.0,-0.38734368509899775,-0.014891302045877854,0.14725739182122857,-0.5154619109727199,-0.11128298284254814,-0.910300155511216,-0.7595676960968749,0,1.0,train
-0.9464269567372656,0.5740748343368538,-0.3237885714452779,-0.08204878298548561,0.0,0.0,0.0,1.0,-0.8178347975887406,-1.018772281785878,-0.035191367549780916,-0.8818999316825118,0.0,-1.0322327514222467,0.688357769959742,-0.9261579643934079,-0.5720994839069631,-0.8296547369736824,-0.3311361861425651,-0.41261660427712815,0.8430155743060047,1.0,0.0,0.0,-0.41038401138974284,0.6479931639436588,-0.11052360042600137,-0.5571779935246002,-0.11128298284254814,-1.0540656089136486,-1.0197239404400371,0,1.0,train
0.6053984108190094,1.4979516423023764,-0.21756540729125143,-1.5570830838481418,0.0,1.0,0.0,1.0,-1.0373032857783808,0.9511659566867027,-0.43314959229827393,1.9188938172099437,0.0,1.0035538083879234,-0.5368967540252545,2.149110310697633,-0.5720994839069631,0.4320820107663169,-0.14573551815354818,0.2806915022665691,1.4410288361370702,0.0,0.0,1.0,0.07799548384926815,1.7966145623901022,1.178381360810153,0.6481016671778413,-0.11128298284254814,0.7811839067045864,0.10384947511252908,0,1.0,train
